Date,Low,Open,Volume,High,Close,Adjusted Close
14-12-2001,1200.0,1224.0,6228,1320.0,1274.4000244140625,1274.4000244140625
17-12-2001,1200.0,1240.800048828125,678,1243.199951171875,1200.0,1200.0
18-12-2001,1200.0,1219.199951171875,417,1243.199951171875,1233.5999755859375,1233.5999755859375
19-12-2001,1200.0,1231.199951171875,694,1296.0,1224.0,1224.0
20-12-2001,1224.0,1252.800048828125,168,1252.800048828125,1243.199951171875,1243.199951171875
21-12-2001,1200.0,1248.0,718,1308.0,1308.0,1308.0
24-12-2001,1200.0,1308.0,109,1308.0,1228.800048828125,1228.800048828125
26-12-2001,1204.800048828125,1255.199951171875,344,1260.0,1224.0,1224.0
27-12-2001,1195.199951171875,1216.800048828125,353,1224.0,1212.0,1212.0
28-12-2001,1200.0,1212.0,318,1224.0,1200.0,1200.0
31-12-2001,1200.0,1209.5999755859375,227,1228.800048828125,1200.0,1200.0
02-01-2002,1207.199951171875,1224.0,104,1238.4000244140625,1212.0,1212.0
03-01-2002,1204.800048828125,1224.0,241,1226.4000244140625,1219.199951171875,1219.199951171875
04-01-2002,1200.0,1214.4000244140625,259,1279.199951171875,1216.800048828125,1216.800048828125
07-01-2002,1212.0,1221.5999755859375,153,1255.199951171875,1221.5999755859375,1221.5999755859375
08-01-2002,1221.5999755859375,1224.0,778,1420.800048828125,1250.4000244140625,1250.4000244140625
09-01-2002,1224.0,1329.5999755859375,441,1329.5999755859375,1257.5999755859375,1257.5999755859375
10-01-2002,1200.0,1257.5999755859375,1001,1262.4000244140625,1243.199951171875,1243.199951171875
11-01-2002,1020.0,1238.4000244140625,2120,1255.199951171875,1209.5999755859375,1209.5999755859375
14-01-2002,1082.4000244140625,1195.199951171875,455,1214.4000244140625,1092.0,1092.0
15-01-2002,1068.0,1108.800048828125,778,1128.0,1082.4000244140625,1082.4000244140625
16-01-2002,1072.800048828125,1087.199951171875,381,1140.0,1104.0,1104.0
17-01-2002,1080.0,1142.4000244140625,108,1142.4000244140625,1080.0,1080.0
18-01-2002,1080.0,1082.4000244140625,201,1104.0,1084.800048828125,1084.800048828125
22-01-2002,1068.0,1137.5999755859375,350,1140.0,1080.0,1080.0
23-01-2002,1072.800048828125,1137.5999755859375,242,1137.5999755859375,1072.800048828125,1072.800048828125
24-01-2002,1068.0,1104.0,81,1120.800048828125,1068.0,1068.0
25-01-2002,1051.199951171875,1070.4000244140625,470,1070.4000244140625,1056.0,1056.0
28-01-2002,1048.800048828125,1058.4000244140625,120,1075.199951171875,1048.800048828125,1048.800048828125
29-01-2002,1044.0,1048.800048828125,104,1104.0,1065.5999755859375,1065.5999755859375
30-01-2002,1063.199951171875,1080.0,452,1094.4000244140625,1063.199951171875,1063.199951171875
31-01-2002,1063.199951171875,1065.5999755859375,45,1137.5999755859375,1104.0,1104.0
01-02-2002,1125.5999755859375,1140.0,7,1140.0,1137.5999755859375,1137.5999755859375
04-02-2002,1116.0,1137.5999755859375,40,1159.199951171875,1159.199951171875,1159.199951171875
05-02-2002,1087.199951171875,1128.0,18,1152.0,1087.199951171875,1087.199951171875
06-02-2002,1065.5999755859375,1087.199951171875,185,1087.199951171875,1068.0,1068.0
